State,Primary NAICS,NatureTitle,EventTitle,SourceTitle,Hospitalized,Amputation,Inspection,anomaly_flag,anomaly_score,combo_count,combo_rarity_index,review_hints
TEXAS,238160,Internal injuries to organs and blood vessels of the trunk,"Overexertion involving outside sources, unspecified","Building materials, unspecified",1.0,0.0,,0,-0.01851,1,1.0,rare_combo
MASSACHUSETTS,811490,Fractures,"Other fall to lower level, unspecified","Aerial lifts, scissor lifts-except truck-mounted",1.0,0.0,1167684.0,0,-0.020809,1,1.0,rare_combo
OHIO,238140,Amputations,Caught in running equipment or machinery during regular operation,"Metal, woodworking, and special material machinery, n.e.c.",0.0,1.0,1163449.0,0,-0.011419,2,0.5,rare_combo
PENNSYLVANIA,562111,Second degree heat (thermal) burns,"Ignition of vapors, gases, or liquids","Gasoline, diesel fuel, jet fuel",1.0,0.0,,0,-0.00868,1,1.0,rare_combo
PENNSYLVANIA,327390,Fractures,"Other fall to lower level, unspecified",Machine platforms,1.0,0.0,,0,-0.01433,4,0.25,none
ILLINOIS,423510,Amputations,Caught in running equipment or machinery during regular operation,Stacking machinery,0.0,1.0,1164366.0,0,-0.022372,10,0.1,none
PENNSYLVANIA,237310,Fractures,Struck by powered vehicle tipping over-nontransport,Dump truck,1.0,0.0,,0,-0.013017,11,0.090909,none
NEW YORK,561110,Amputations,Caught in running equipment or machinery during regular operation,"Lawn mowers-nonriding, powered",0.0,1.0,1162775.0,0,-0.021043,1,1.0,rare_combo
NEW YORK,311612,Fractures,Part of occupants body caught between vehicle and other object in nonroadway transport incident,Pallet jack-powered,1.0,0.0,,1,0.004048,1,1.0,rare_combo
NEBRASKA,331523,"Heat (thermal) burns, unspecified",Contact with hot objects or substances,"Molten or hot metals, slag",1.0,0.0,1164389.0,0,-0.015278,1,1.0,rare_combo
GEORGIA,311612,Amputations,Struck by object or equipment dropped by injured worker,"Pipes, ducts, tubing, unspecified",0.0,1.0,,0,-0.01027,3,0.333333,rare_combo
TEXAS,236115,"Electrical burns, unspecified","Indirect exposure to electricity, greater than 220 volts","Ground, n.e.c.",2.0,0.0,1162924.0,0,-0.010604,1,1.0,rare_combo
ALABAMA,452111,Fractures,"Other fall to lower level, unspecified","Tanks, bins, vats-nonconfined space",1.0,0.0,1163582.0,0,-0.019868,4,0.25,none
TEXAS,238140,"General symptoms, n.e.c.",Nonclassifiable,Nonclassifiable,1.0,0.0,,0,-0.026335,1,1.0,rare_combo
CONNECTICUT,238330,Allergic dermatitis-acute,"Exposure through intact skin, eyes, or other exposed tissue","Adhesives, glues, n.e.c.",1.0,0.0,,0,-0.016264,1,1.0,rare_combo
NEBRASKA,238290,"Cuts, lacerations","Struck by dislodged flying object, particle","Ropes, ties, chains, n.e.c.",1.0,0.0,1162887.0,0,-0.007939,2,0.5,rare_combo
MISSISSIPPI,322130,Fractures,"Caught in running equipment or machinery during maintenance, cleaning ","Printing machinery and equipment, n.e.c.",1.0,0.0,,0,-0.015189,2,0.5,rare_combo
LOUISIANA,491110,Fractures,"Other fall to lower level, unspecified","Ladders, unspecified",1.0,0.0,,0,-0.022743,1,1.0,rare_combo
OHIO,541614,Fractures,Part of occupants body caught between vehicle and other object in nonroadway transport incident,"Forklift, order picker, platform truck-powered",1.0,0.0,1163489.0,0,-0.004778,4,0.25,none
FLORIDA,322121,Fractures,"Caught in running equipment or machinery, n.e.c.","Machinery, unspecified",1.0,0.0,1162877.0,0,-0.024051,1,1.0,rare_combo
COLORADO,221118,Amputations,Compressed or pinched by shifting objects or equipment,"Valves, nozzles",0.0,1.0,,0,-0.020374,1,1.0,rare_combo
FLORIDA,237310,Internal injuries to organs and blood vessels of the trunk,"Other fall to lower level, unspecified","Semi, tractor-trailer, tanker truck",1.0,0.0,,0,-0.008975,1,1.0,rare_combo
FLORIDA,493190,"Soreness, pain, hurt-nonspecified injury",Struck by object falling from vehicle or machinery-other than vehicle part,"Bars, rods, reinforcing bar (rebar)",1.0,0.0,1163448.0,0,-0.017382,2,0.5,rare_combo
PENNSYLVANIA,237310,"Soreness, pain, hurt-nonspecified injury","Jack-knifed or overturned, roadway","Rollers, compactors-construction",1.0,0.0,,0,-0.013887,7,0.142857,none
PENNSYLVANIA,452111,Fractures,"Fall on same level due to tripping, unspecified","Floor, n.e.c.",1.0,0.0,,0,-0.022549,4,0.25,none
FLORIDA,561320,Fractures,"Struck by falling object or equipment, unspecified","Skids, pallets",1.0,0.0,,0,-0.020149,17,0.058824,none
PENNSYLVANIA,237310,Fractures,"Struck by falling object or equipment, n.e.c.","Structural elements, n.e.c.",1.0,0.0,,0,-0.015401,11,0.090909,none
TEXAS,237990,Amputations,Compressed or pinched by shifting objects or equipment,"Shelves, shelving",0.0,1.0,,0,-0.018332,13,0.076923,none
MASSACHUSETTS,445110,Fractures,Fall on same level due to tripping over an object ,"Floor, n.e.c.",1.0,0.0,,0,-0.016435,6,0.166667,none
CALIFORNIA,236220,Fractures,Caught between rolling powered vehicle and other object,"Rollers, compactors-construction",1.0,0.0,,0,-0.016868,1,1.0,rare_combo
ILLINOIS,622110,Fractures,"Injured by physical contact with person while restraining, subduing-unintentional",Patient ,1.0,0.0,,0,-0.012624,20,0.05,none
PENNSYLVANIA,713110,Fractures,Other fall to lower level less than 6 feet,Chairs,1.0,0.0,,0,-0.016438,3,0.333333,rare_combo
MASSACHUSETTS,332213,Amputations,Caught in running equipment or machinery during regular operation,Drills-stationary,0.0,1.0,1164047.0,0,-0.016268,3,0.333333,rare_combo
TEXAS,336611,Amputations,Compressed or pinched by shifting objects or equipment,"Floors, walkways, ground surfaces, n.e.c.",1.0,1.0,,0,-0.015636,2,0.5,rare_combo
ALABAMA,238310,Amputations,Caught in running equipment or machinery during regular operation,"Fans, blowers-wall, floor, ceiling, ventilation",0.0,1.0,1164490.0,0,-0.01329,2,0.5,rare_combo
TEXAS,325199,Fractures,Fall on same level due to tripping over an object ,"Floor, n.e.c.",1.0,0.0,,0,-0.014575,2,0.5,rare_combo
IDAHO,336214,Amputations,Caught in running equipment or machinery during regular operation,"Sawing machinery-stationary, n.e.c.",1.0,1.0,1166160.0,0,-0.019318,2,0.5,rare_combo
TEXAS,238210,Fractures,Other fall to lower level less than 6 feet,"Movable ladders, unspecified",1.0,0.0,,0,-0.015794,14,0.071429,none
PENNSYLVANIA,562920,Amputations,Caught in running equipment or machinery during regular operation,"Lawn mowers-nonriding, powered",1.0,1.0,,0,-0.020886,1,1.0,rare_combo
PENNSYLVANIA,721120,"Puncture wounds, except gunshot wounds","Struck by dislodged flying object, particle","Broken glass, glass chips, or fibers",1.0,0.0,,0,-0.014752,1,1.0,rare_combo
KANSAS,323112,"Fractures and other injuries, n.e.c.",Compressed or pinched by shifting objects or equipment,"Slitters, winders-paper production",1.0,,,0,-0.015977,1,1.0,rare_combo
PENNSYLVANIA,332312,"Soreness, pain, hurt-nonspecified injury",Struck by object falling from vehicle or machinery-other than vehicle part,Beams-unattached metal,1.0,0.0,,0,-0.013794,3,0.333333,rare_combo
CALIFORNIA,491110,Fractures,Fall on same level due to tripping over an object ,"Floor, n.e.c.",1.0,0.0,,0,-0.013053,6,0.166667,none
NEW JERSEY,444110,Fractures,"Pedestrian struck by vehicle in nonroadway area, unspecified","Forklift, order picker, platform truck-powered",1.0,0.0,,0,-0.013136,2,0.5,rare_combo
FLORIDA,812332,Crushing injuries,Compressed or pinched by shifting objects or equipment,"Ramps, loading docks, dock plates",1.0,0.0,,0,-0.01225,1,1.0,rare_combo
FLORIDA,238310,Pinched nerve,"Other fall to lower level, unspecified","Scaffolds-staging, n.e.c.",1.0,0.0,,0,-0.014978,1,1.0,rare_combo
COLORADO,238290,Fractures,Struck by object falling from vehicle or machinery-other than vehicle part,"Machine and appliance parts, n.e.c.",1.0,0.0,,0,-0.009204,3,0.333333,rare_combo
FLORIDA,445110,Pinched nerve,"Overexertion in pushing, pulling, or turning-single episode","Skids, pallets",1.0,0.0,,0,-0.011536,1,1.0,rare_combo
PENNSYLVANIA,444110,Fractures,Other fall to lower level 11 to 15 feet ,Step ladders,1.0,0.0,,0,-0.009861,3,0.333333,rare_combo
TEXAS,453998,Fractures,Fall on same level due to tripping over an object ,"Floor, n.e.c.",1.0,0.0,,0,-0.016134,3,0.333333,rare_combo
ARIZONA,331411,"Poisoning, toxic, noxious, or allergenic effect, unspecified",Inhalation of harmful substance-single episode,Sulfur dioxide,1.0,0.0,,0,-0.013206,1,1.0,rare_combo
PENNSYLVANIA,323111,Crushing injuries,"Caught in running equipment or machinery during maintenance, cleaning ","Printing machinery and equipment, n.e.c.",1.0,0.0,1164034.0,0,-0.01605,1,1.0,rare_combo
TEXAS,447110,Fractures,Fall on same level due to slipping ,"Floors, walkways, ground surfaces, unspecified",1.0,0.0,,0,-0.017192,3,0.333333,rare_combo
OHIO,423930,Amputations,"Caught in running equipment or machinery during maintenance, cleaning ","Banding, baling, strapping machinery",0.0,1.0,1166200.0,0,-0.010543,7,0.142857,none
TEXAS,237130,"Cuts, lacerations","Pedestrian struck by vehicle in nonroadway area, unspecified","Backhoes, trackhoes",1.0,0.0,,0,-0.010203,2,0.5,rare_combo
OHIO,333992,Amputations,Compressed or pinched by shifting objects or equipment,Extruding machinery,0.0,1.0,,0,-0.019135,5,0.2,none
NEBRASKA,424510,Concussions,"Struck against stationary object or equipment, unspecified","Other structural elements, unspecified",1.0,0.0,,0,-0.01716,1,1.0,rare_combo
FLORIDA,238990,Fractures,Other fall to lower level 16 to 20 feet,Scaffolds-self-supporting staging,1.0,0.0,1163354.0,0,-0.010127,8,0.125,none
ALABAMA,423510,"Heat exhaustion, prostration",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.024119,1,1.0,rare_combo
TEXAS,314110,"Soreness, pain, hurt-nonspecified injury",Caught in running equipment or machinery during regular operation,"Special process machinery, n.e.c.",1.0,0.0,,0,-0.015008,1,1.0,rare_combo
TEXAS,326111,Fractures,"Caught in running equipment or machinery during maintenance, cleaning ","Winders, unwinders",1.0,0.0,1163557.0,0,-0.016169,3,0.333333,rare_combo
FLORIDA,238220,Heat syncope,Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.022607,1,1.0,rare_combo
TENNESSEE,491110,"Effects of heat and light, unspecified",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.022099,3,0.333333,rare_combo
TEXAS,491110,"Effects of heat and light, unspecified",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.021134,6,0.166667,none
TEXAS,491110,"Effects of heat and light, unspecified",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.021134,6,0.166667,none
FLORIDA,622110,Other or unspecified allergic reactions,"Exposure through intact skin, eyes, or other exposed tissue","Source, n.e.c.",1.0,0.0,,0,-0.013051,1,1.0,rare_combo
KANSAS,493110,Fractures,Part of occupants body caught between vehicle and other object in nonroadway transport incident,"Forklift, order picker, platform truck-powered",1.0,0.0,1165174.0,1,0.000791,2,0.5,rare_combo
WISCONSIN,316213,Amputations,Compressed or pinched by shifting objects or equipment,Planing mills,0.0,1.0,1168436.0,0,-0.019279,1,1.0,rare_combo
NEW YORK,423860,"Traumatic injuries and disorders, unspecified","Other fall to lower level, unspecified",Trailers,1.0,0.0,,0,-0.020033,1,1.0,rare_combo
WISCONSIN,424120,Amputations,Caught in running equipment or machinery during regular operation,"Paper production machinery, unspecified",0.0,1.0,1167046.0,0,-0.019789,1,1.0,rare_combo
TEXAS,333912,"Effects of heat and light, n.e.c.",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.023542,2,0.5,rare_combo
ILLINOIS,221122,Fractures,"Other fall to lower level, unspecified","Boom truck, bucket or basket hoist truck",1.0,0.0,,0,-0.021582,7,0.142857,none
ILLINOIS,561320,"Intracranial injuries, unspecified",Fall on same level due to slipping ,"Floor, n.e.c.",1.0,0.0,,0,-0.014418,1,1.0,rare_combo
TEXAS,324122,Fractures,"Other fall to lower level, unspecified","Scaffolds-staging, unspecified",1.0,0.0,,0,-0.020903,2,0.5,rare_combo
FLORIDA,238110,Fractures,"Other fall to lower level, unspecified","Movable ladders, unspecified",1.0,0.0,1163459.0,0,-0.022865,10,0.1,none
TEXAS,311999,Amputations,Compressed or pinched by shifting objects or equipment,Meat grinders,0.0,1.0,1165256.0,0,-0.016303,8,0.125,none
ALABAMA,238990,"Fractures and other injuries, n.e.c.","Struck by falling object or equipment, n.e.c.","Bundles, bales",1.0,0.0,1164887.0,0,-0.020317,1,1.0,rare_combo
LOUISIANA,713210,Fractures,"Fall on same level, unspecified","Floor, n.e.c.",1.0,0.0,,0,-0.025167,1,1.0,rare_combo
ARKANSAS,424910,"Heat exhaustion, prostration",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.018114,1,1.0,rare_combo
PENNSYLVANIA,334290,"Soreness, pain, hurt-nonspecified injury",Caught in running equipment or machinery during regular operation,Drills-stationary,1.0,0.0,,0,-0.015369,1,1.0,rare_combo
TEXAS,213111,Fractures,"Nonroadway noncollision incident, n.e.c.","Highway vehicle, motorized, unspecified",1.0,0.0,,0,-0.014756,18,0.055556,none
NEW YORK,811111,Fractures,"Pedestrian struck by vehicle in nonroadway area, unspecified","Highway vehicle, motorized, unspecified",1.0,0.0,,0,-0.010465,1,1.0,rare_combo
NEW YORK,611310,Fractures,Fall on same level due to slipping ,"Sidewalks, paths, outdoor walkways, unspecified",1.0,0.0,,0,-0.018785,5,0.2,none
PENNSYLVANIA,493110,"Effects of heat and light, n.e.c.",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.017772,2,0.5,rare_combo
MISSOURI,445110,"Chemical burns and corrosions, unspecified","Exposure through intact skin, eyes, or other exposed tissue","Chemicals and chemical products, unspecified",1.0,0.0,,0,-0.005819,1,1.0,rare_combo
ILLINOIS,561499,Fractures,Caught between rolling powered vehicle and other object,"Forklift, order picker, platform truck-powered",1.0,0.0,,0,-0.015172,1,1.0,rare_combo
GEORGIA,238160,Internal injuries to organs and blood vessels of the trunk,Other fall to lower level 11 to 15 feet ,Extension ladders,1.0,0.0,1163828.0,0,-0.006978,2,0.5,rare_combo
MISSISSIPPI,321212,Multiple effects of heat and light,Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.021049,1,1.0,rare_combo
GEORGIA,532412,Amputations,Compressed or pinched by shifting objects or equipment,Air conditioning units,0.0,1.0,1165777.0,0,-0.018915,1,1.0,rare_combo
FLORIDA,517110,"Soreness, pain, hurt-nonspecified injury","Fall on same level due to tripping, unspecified","Floor, n.e.c.",1.0,0.0,,0,-0.017933,1,1.0,rare_combo
ARKANSAS,484110,Fractures,"Pedestrian struck by vehicle in nonroadway area, n.e.c.","Industrial vehicle, material hauling and transport-powered, n.e.c",1.0,0.0,,0,-0.000463,2,0.5,rare_combo
COLORADO,515210,Fractures,"Other fall to lower level, unspecified","Tanks, bins, vats-nonconfined space",1.0,0.0,,0,-0.016083,1,1.0,rare_combo
TEXAS,236210,Fractures,Fall on same level due to tripping over an object ,Roof surfaces other than roof edge,1.0,0.0,,0,-0.008567,12,0.083333,none
ALABAMA,236220,Amputations,Injured by slipping or swinging object held by injured worker,Drills-powered,0.0,1.0,,0,-0.020409,4,0.25,none
FLORIDA,321113,Fractures,Fall through surface or existing opening 21 to 25 feet ,Skylights,1.0,0.0,1164585.0,0,-0.010074,5,0.2,none
GEORGIA,484110,"Effects of heat and light, n.e.c.",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.019473,1,1.0,rare_combo
OKLAHOMA,213112,"Effects of heat and light, unspecified",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.017294,2,0.5,rare_combo
PENNSYLVANIA,322211,"Avulsions, enucleations",Caught in running equipment or machinery during regular operation,"Conveyors-powered, unspecified",1.0,0.0,,0,-0.017031,2,0.5,rare_combo
MISSISSIPPI,339999,Second degree heat (thermal) burns,Contact with hot objects or substances,"Adhesives, glues, n.e.c.",1.0,0.0,,0,-0.012479,1,1.0,rare_combo
FLORIDA,442110,"Electrocutions, electric shocks","Indirect exposure to electricity, unspecified","Washers, dryers, and cleaning machinery and appliances, n.e.c.",1.0,0.0,1163986.0,0,-0.012071,1,1.0,rare_combo
TEXAS,56221,"Effects of heat and light, n.e.c.",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.023542,1,1.0,rare_combo
TEXAS,442110,"Puncture wounds, except gunshot wounds",Stepped on object ,"Nails, brads, tacks, nuts, bolts, washers",1.0,0.0,,0,-0.017368,1,1.0,rare_combo
OHIO,213111,"Heat exhaustion, prostration",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.020204,1,1.0,rare_combo
NEW HAMPSHIRE,323111,Amputations,"Caught in running equipment or machinery, unspecified","Printing machinery and equipment, unspecified",1.0,1.0,1164021.0,0,-0.024409,1,1.0,rare_combo
GEORGIA,622110,Fractures,"Other fall to lower level, unspecified","Stairs, steps-indoors",1.0,0.0,,0,-0.010299,6,0.166667,none
WISCONSIN,236220,"Effects of heat and light, n.e.c.",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.021419,1,1.0,rare_combo
WISCONSIN,336390,Amputations,Caught in running equipment or machinery during regular operation,"Bending, crimping machines",0.0,1.0,,0,-0.010051,1,1.0,rare_combo
MISSISSIPPI,213112,"Effects of heat and light, unspecified",Exposure to environmental heat,Heat-environmental,1.0,0.0,1165511.0,0,-0.017634,1,1.0,rare_combo
TEXAS,311615,Amputations,Struck by or caught in swinging door or gate,"Doors, except garage and vehicle",0.0,1.0,,0,-0.011031,10,0.1,none
FLORIDA,484121,"Bruises, contusions","Other fall to lower level, unspecified","Semi, tractor-trailer, tanker truck",1.0,0.0,,0,-0.004827,1,1.0,rare_combo
TEXAS,238220,Fractures,Other fall to lower level 11 to 15 feet ,Ladders-fixed,1.0,0.0,,0,-0.012804,16,0.0625,none
TEXAS,423860,Amputations,"Other fall to lower level, unspecified","Ramps, loading docks, dock plates",0.0,1.0,,0,-0.016393,1,1.0,rare_combo
GEORGIA,111150,Fractures,Pedestrian struck by vehicle backing up in nonroadway area,Pickup truck,1.0,0.0,,0,-0.011481,1,1.0,rare_combo
ILLINOIS,611310,Fractures,"Explosion of pressure vessel, piping, or tire","Cooling and humidifying machinery and appliances, n.e.c.",1.0,0.0,,0,-0.017053,1,1.0,rare_combo
TEXAS,238290,Fractures,"Other fall to lower level, unspecified",Ladders-fixed,1.0,0.0,,0,-0.008588,5,0.2,none
DELAWARE,238320,Fractures,Other fall to lower level 6 to 10 feet,"Roofs, unspecified",1.0,0.0,1164059.0,0,-0.017933,1,1.0,rare_combo
DELAWARE,562910,Amputations,Compressed or pinched by shifting objects or equipment,"Machine and appliance parts, n.e.c.",0.0,1.0,,0,-0.012572,1,1.0,rare_combo
OHIO,238120,Fractures,Fall through surface or existing opening 11 to 15 feet ,Existing floor opening ,1.0,0.0,,0,-0.005158,5,0.2,none
FLORIDA,238320,"Puncture wounds, except gunshot wounds",Other fall to lower level 6 to 10 feet,"Boom truck, bucket or basket hoist truck",1.0,0.0,1164016.0,0,-0.01528,1,1.0,rare_combo
WISCONSIN,238110,"Effects of heat and light, unspecified",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.021121,1,1.0,rare_combo
OHIO,237110,Amputations,Compressed or pinched by shifting objects or equipment,"Pipes, ducts, tubing, n.e.c.",0.0,1.0,,0,-0.011059,2,0.5,rare_combo
ALABAMA,445110,"Cuts, lacerations","Struck by falling object or equipment, n.e.c.","Shelves, shelving",1.0,0.0,1165854.0,0,-0.025222,3,0.333333,rare_combo
LOUISIANA,336611,"Soreness, pain, hurt-nonspecified injury",Fall on water vehicle,Barge,1.0,0.0,,0,-0.017477,2,0.5,rare_combo
MISSISSIPPI,561730,Fractures,Other fall to lower level 6 to 10 feet,"Structural elements, n.e.c.",1.0,0.0,,0,-0.015695,2,0.5,rare_combo
ALABAMA,336112,Fractures,Pedestrian struck by forward-moving vehicle in nonroadway area,"Industrial vehicle, material hauling and transport-powered, n.e.c",1.0,0.0,1165236.0,0,-0.007131,3,0.333333,rare_combo
TEXAS,238290,"Electrocutions, electric shocks","Indirect exposure to electricity, unspecified","Metal pipes, tubing",1.0,0.0,1164352.0,0,-0.012356,1,1.0,rare_combo
ARKANSAS,331210,"Cuts, lacerations","Struck by dislodged flying object, particle",Scrap metal,1.0,0.0,,0,-0.009149,1,1.0,rare_combo
OHIO,236115,Amputations,"Struck by falling object or equipment, n.e.c.",Stacking machinery,0.0,1.0,,0,-0.019838,2,0.5,rare_combo
PENNSYLVANIA,236220,Fractures,Struck by object falling from vehicle or machinery-other than vehicle part,"Structural elements, n.e.c.",1.0,0.0,1164015.0,0,-0.015958,15,0.066667,none
LOUISIANA,484230,"Chemical burns and corrosions, unspecified","Exposure through intact skin, eyes, or other exposed tissue","Multiple chemicals or chemical mixtures, n.e.c.",1.0,0.0,,0,-0.012042,1,1.0,rare_combo
PENNSYLVANIA,236210,Concussions,Fall through surface or existing opening 16 to 20 feet,"Structures and surfaces, n.e.c.",1.0,0.0,,0,-0.001369,1,1.0,rare_combo
LOUISIANA,517410,"Heat exhaustion, prostration",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.022783,1,1.0,rare_combo
ILLINOIS,722515,Amputations,"Caught in running equipment or machinery during maintenance, cleaning ","Food and beverage processing machinery-specialized, n.e.c.",1.0,1.0,1166831.0,0,-0.013127,1,1.0,rare_combo
MISSOURI,541990,Third or fourth degree heat (thermal) burns,Fall on same level due to slipping ,"Floor, n.e.c.",1.0,0.0,,0,-0.020169,1,1.0,rare_combo
TEXAS,531311,"Heat exhaustion, prostration",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.021243,1,1.0,rare_combo
NORTH DAKOTA,213112,Heat stroke,Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.020018,1,1.0,rare_combo
WISCONSIN,441310,Internal injuries to organs and blood vessels of the trunk,"Fall onto or against object on same level, n.e.c.","Barrels, drums-except pressurized",1.0,0.0,,0,-0.013759,1,1.0,rare_combo
FLORIDA,492210,"Effects of heat and light, n.e.c.",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.022136,1,1.0,rare_combo
OKLAHOMA,236220,"Effects of heat and light, n.e.c.",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.018974,1,1.0,rare_combo
LOUISIANA,423110,Fractures,"Struck by falling object or equipment, unspecified","Vehicle and mobile equipment parts, n.e.c.",1.0,0.0,,0,-0.018515,1,1.0,rare_combo
GEORGIA,332321,Amputations,Caught in running equipment or machinery during regular operation,Conveyors-belt,1.0,1.0,1165765.0,0,-0.014129,4,0.25,none
NEW YORK,624210,"Soreness, pain, hurt-nonspecified injury","Fall on same level due to tripping, unspecified","Stairs, steps-indoors",1.0,0.0,,0,-0.018238,1,1.0,rare_combo
OHIO,325998,"Poisoning, toxic, noxious, or allergenic effect, unspecified",Inhalation of harmful substance-single episode,Carbon monoxide,1.0,0.0,,0,-0.006502,1,1.0,rare_combo
MASSACHUSETTS,622110,"Soreness, pain, hurt-nonspecified injury","Overexertion in pushing, pulling, or turning-single episode",Patient ,1.0,0.0,,0,-0.003583,2,0.5,rare_combo
GEORGIA,311991,"Heat (thermal) burns, unspecified",Contact with hot objects or substances,Water,1.0,0.0,,0,-0.011278,1,1.0,rare_combo
WISCONSIN,333312,Amputations,"Caught in running equipment or machinery during maintenance, cleaning ","Washers, dryers, and cleaning machinery and appliances, unspecified",0.0,1.0,1168663.0,0,-0.01854,3,0.333333,rare_combo
FLORIDA,238990,"Effects of heat and light, unspecified",Exposure to environmental heat,Heat-environmental,1.0,0.0,1164183.0,0,-0.021747,1,1.0,rare_combo
NEW YORK,237310,"Cuts, lacerations",Injured by slipping or swinging object held by injured worker,"Saws-powered, except chainsaws",1.0,0.0,,0,-0.008316,1,1.0,rare_combo
FLORIDA,238110,Fractures,Pedestrian struck by vehicle backing up in nonroadway area,"Skid steer loaders, mini loaders",1.0,0.0,,0,-0.003199,10,0.1,none
FLORIDA,327390,Fractures,Caught in running equipment or machinery during regular operation,"Cranes-gantry, overhead, monorail, container",1.0,0.0,,0,-0.012907,2,0.5,rare_combo
GEORGIA,221119,Amputations,"Caught in running equipment or machinery during maintenance, cleaning ","Special process machinery, n.e.c.",0.0,1.0,,0,-0.010406,1,1.0,rare_combo
GEORGIA,441110,Fractures,"Struck by dislodged flying object, particle","Vehicle and mobile equipment parts, n.e.c.",1.0,0.0,,0,-0.010474,2,0.5,rare_combo
PENNSYLVANIA,55111,Fractures,Fall on same level due to tripping over an object ,"Floor, n.e.c.",1.0,0.0,,0,-0.015464,1,1.0,rare_combo
TEXAS,332114,"Avulsions, enucleations","Caught in running equipment or machinery during maintenance, cleaning ","Rolling mills, rolling, calendering machinery",1.0,0.0,1164043.0,0,-0.019012,1,1.0,rare_combo
PENNSYLVANIA,236210,Amputations,Struck against moving part of machinery or equipment,Table saws,1.0,1.0,1166217.0,0,-0.016437,2,0.5,rare_combo
NEW YORK,238160,"Puncture wounds, except gunshot wounds",Struck by discharged object or substance,Paint,1.0,0.0,,0,-0.018575,1,1.0,rare_combo
FLORIDA,562111,Fractures,Other fall to lower level less than 6 feet,"Garbage, recycling, or refuse truck",1.0,0.0,,0,-0.014515,6,0.166667,none
TEXAS,492110,"Effects of heat and light, n.e.c.",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.020931,5,0.2,none
TEXAS,237120,Fractures,"Struck by swinging or slipping object, other than handheld, n.e.c.","Pipes, ducts, tubing, unspecified",1.0,0.0,,0,-0.005503,22,0.045455,none
OKLAHOMA,326211,Amputations,"Caught in running equipment or machinery during maintenance, cleaning ",Conveyors-live roller,0.0,1.0,,0,-0.012796,5,0.2,none
PENNSYLVANIA,813110,"Traumatic injuries and disorders, unspecified","Jack-knifed or overturned, nonroadway","Tractor, unspecified",1.0,0.0,1165153.0,0,-0.016295,1,1.0,rare_combo
CONNECTICUT,424490,Fractures,Part of occupants body caught between vehicle and other object in nonroadway transport incident,Pallet jack-powered,1.0,0.0,,1,0.003837,1,1.0,rare_combo
GEORGIA,493110,Amputations,"Caught in running equipment or machinery during maintenance, cleaning ","Forklift, order picker, platform truck-powered",0.0,1.0,1165554.0,0,-0.009775,9,0.111111,none
GEORGIA,322215,Amputations,"Caught in running equipment or machinery during maintenance, cleaning ","Extruding, injecting, forming, molding machinery, unspecified",1.0,1.0,1167627.0,0,-0.015748,1,1.0,rare_combo
OHIO,236210,Fractures,Struck by object or equipment rolling freely,"Pipes, ducts, tubing, unspecified",1.0,0.0,1165282.0,0,-0.0106,4,0.25,none
FLORIDA,488320,Fractures,"Struck by falling object or equipment, n.e.c.","Bundles, bales",1.0,0.0,,0,-0.020684,3,0.333333,rare_combo
MISSISSIPPI,327390,"Effects of heat and light, unspecified",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.018127,1,1.0,rare_combo
NEBRASKA,237130,Fractures,Other fall to lower level 11 to 15 feet ,Utility and telephone poles,1.0,0.0,,0,-0.016254,1,1.0,rare_combo
MASSACHUSETTS,622110,"Chemical burns and corrosions, unspecified","Exposure through intact skin, eyes, or other exposed tissue","Drugs, alcohol, and medicines, n.e.c.",1.0,0.0,,0,-0.010403,1,1.0,rare_combo
NORTH DAKOTA,423930,"Effects of heat and light, unspecified",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.017573,1,1.0,rare_combo
TEXAS,331110,Fractures,Other fall to lower level less than 6 feet,Curbs,1.0,0.0,,0,-0.020643,5,0.2,none
NEW JERSEY,484121,Fractures,"Other fall to lower level, unspecified",Trailers,1.0,0.0,,0,-0.017013,2,0.5,rare_combo
